,mahalle,sokak,yil,rayic
11621,İZZET PAŞA,ABİDE-İ HÜRRİYET,2015,8404.4
11622,İZZET PAŞA,AÇELYA,2015,525.28
11623,İZZET PAŞA,AKGÜL,2015,21011
11624,İZZET PAŞA,ARA,2015,735.39
11625,İZZET PAŞA,AVCI,2015,735.39
11626,İZZET PAŞA,AYAZMA YOLU,2015,367.69
11627,İZZET PAŞA,AYAZMA YOLU,2015,892.97
11628,İZZET PAŞA,AYDIN,2015,682.86
11629,İZZET PAŞA,BAŞAK,2015,682.86
11630,İZZET PAŞA,BUSE,2015,682.86
11631,İZZET PAŞA,CAMİ 2,2015,682.86
11632,İZZET PAŞA,ÇAM,2015,682.86
11633,İZZET PAŞA,ÇINAR 1,2015,892.97
11634,İZZET PAŞA,DENİZGÜLÜ,2015,682.86
11635,İZZET PAŞA,DENİZ,2015,682.86
11636,İZZET PAŞA,FIRIN ARKASI,2015,892.97
11637,İZZET PAŞA,FİLİZ,2015,682.86
11638,İZZET PAŞA,GÜL 3,2015,682.86
11639,İZZET PAŞA,GÜNEŞ 1,2015,420.22
11640,İZZET PAŞA,GÜRÜN,2015,1050.55
11641,İZZET PAŞA,HUDUT,2015,682.86
11642,İZZET PAŞA,KAMELYA,2015,682.86
11643,İZZET PAŞA,KARDELEN,2015,682.86
11644,İZZET PAŞA,KOÇ,2015,682.86
11645,İZZET PAŞA,KUYU,2015,682.86
11646,İZZET PAŞA,LALE 1,2015,1313.19
11647,İZZET PAŞA,MANDIRA,2015,682.86
11648,İZZET PAŞA,OKUL ARKASI,2015,682.86
11649,İZZET PAŞA,ORKİDE,2015,682.86
11650,İZZET PAŞA,OTLUK,2015,682.86
11651,İZZET PAŞA,ÖLÇEK,2015,682.86
11652,İZZET PAŞA,PIRLANTA,2015,682.86
11653,İZZET PAŞA,RAFET AYIK,2015,420.22
11654,İZZET PAŞA,RÜZGAR,2015,682.86
11655,İZZET PAŞA,SEÇKİN,2015,682.86
11656,İZZET PAŞA,SUSAM,2015,682.86
11657,İZZET PAŞA,ŞEN,2015,682.86
11658,İZZET PAŞA,TÜRKMEN,2015,420.22
11659,İZZET PAŞA,VEFA POYRAZ,2015,892.97
11660,İZZET PAŞA,YENİ YOL,2015,1996.05
11661,İZZET PAŞA,YENİ YOL,2015,25948.59
11662,İZZET PAŞA,YILDIZ,2015,420.22
11663,İZZET PAŞA,ABİDE-İ HÜRRİYET,2014,20000
11664,İZZET PAŞA,ABİDE-İ HÜRRİYET,2014,8000
11665,İZZET PAŞA,AÇELYA,2014,500
11666,İZZET PAŞA,AKGÜL,2014,20000
11667,İZZET PAŞA,ARA,2014,700
11668,İZZET PAŞA,AVCI,2014,700
11669,İZZET PAŞA,AYAZMA YOLU,2014,350
11670,İZZET PAŞA,AYAZMA YOLU,2014,850
11671,İZZET PAŞA,AYDIN,2014,650
11672,İZZET PAŞA,BAŞAK,2014,650
11673,İZZET PAŞA,BUSE,2014,650
11674,İZZET PAŞA,CAMİ 2,2014,650
11675,İZZET PAŞA,ÇAM,2014,650
11676,İZZET PAŞA,ÇINAR 1,2014,850
11677,İZZET PAŞA,DENİZ,2014,650
11678,İZZET PAŞA,DENİZGÜLÜ,2014,650
11679,İZZET PAŞA,FIRIN ARKASI,2014,850
11680,İZZET PAŞA,FİLİZ,2014,650
11681,İZZET PAŞA,GÜL 3,2014,650
11682,İZZET PAŞA,GÜNEŞ 1,2014,400
11683,İZZET PAŞA,GÜRÜN,2014,1000
11684,İZZET PAŞA,HUDUT,2014,650
11685,İZZET PAŞA,KAMELYA,2014,650
11686,İZZET PAŞA,KARDELEN,2014,650
11687,İZZET PAŞA,KOÇ,2014,650
11688,İZZET PAŞA,KUYU,2014,650
11689,İZZET PAŞA,LALE 1,2014,24700
11690,İZZET PAŞA,LALE 1,2014,1250
11691,İZZET PAŞA,MANDIRA,2014,650
11692,İZZET PAŞA,OKUL ARKASI,2014,650
11693,İZZET PAŞA,ORKİDE,2014,650
11694,İZZET PAŞA,OTLUK,2014,650
11695,İZZET PAŞA,ÖLÇEK,2014,650
11696,İZZET PAŞA,PIRLANTA,2014,650
11697,İZZET PAŞA,RAFET AYIK,2014,400
11698,İZZET PAŞA,RÜZGAR,2014,650
11699,İZZET PAŞA,SEÇKİN,2014,650
11700,İZZET PAŞA,SUSAM,2014,650
11701,İZZET PAŞA,ŞEN,2014,650
11702,İZZET PAŞA,TÜRKMEN,2014,400
11703,İZZET PAŞA,VEFA POYRAZ,2014,850
11704,İZZET PAŞA,YENİ YOL,2014,1900
11705,İZZET PAŞA,YILDIZ,2014,400
11706,İZZET PAŞA,ABİDE-İ HÜRRİYET,2013,7777.03
11707,İZZET PAŞA,AÇELYA,2013,311.41
11708,İZZET PAŞA,AKGÜL,2013,7777.03
11709,İZZET PAŞA,ARA,2013,518.23
11710,İZZET PAŞA,AVCI,2013,518.23
11711,İZZET PAŞA,AYAZMA YOLU,2013,350
11712,İZZET PAŞA,AYAZMA YOLU,2013,691.76
11713,İZZET PAŞA,AYDIN,2013,518.23
11714,İZZET PAŞA,BAŞAK,2013,518.23
11715,İZZET PAŞA,BUSE,2013,518.23
11716,İZZET PAŞA,CAMİ 2,2013,518.23
11717,İZZET PAŞA,ÇAM,2013,518.23
11718,İZZET PAŞA,ÇINAR 1,2013,691.76
11719,İZZET PAŞA,DENİZGÜLÜ,2013,518.23
11720,İZZET PAŞA,DENİZ,2013,518.23
11721,İZZET PAŞA,FIRIN ARKASI,2013,691.76
11722,İZZET PAŞA,FİLİZ,2013,518.23
11723,İZZET PAŞA,GÜL 3,2013,518.23
11724,İZZET PAŞA,GÜNEŞ 1,2013,311.41
11725,İZZET PAŞA,GÜRÜN,2013,864.11
11726,İZZET PAŞA,HUDUT,2013,518.23
11727,İZZET PAŞA,KAMELYA,2013,518.23
11728,İZZET PAŞA,KARDELEN,2013,518.23
11729,İZZET PAŞA,KOÇ,2013,518.23
11730,İZZET PAŞA,KUYU,2013,518.23
11731,İZZET PAŞA,LALE 1,2013,1080.44
11732,İZZET PAŞA,MANDIRA,2013,518.23
11733,İZZET PAŞA,OKUL ARKASI,2013,518.23
11734,İZZET PAŞA,ORKİDE,2013,518.23
11735,İZZET PAŞA,OTLUK,2013,518.23
11736,İZZET PAŞA,ÖLÇEK,2013,518.23
11737,İZZET PAŞA,PIRLANTA,2013,518.23
11738,İZZET PAŞA,RAFET AYIK,2013,311.41
11739,İZZET PAŞA,RÜZGAR,2013,518.23
11740,İZZET PAŞA,SEÇKİN,2013,518.23
11741,İZZET PAŞA,SUSAM,2013,518.23
11742,İZZET PAŞA,ŞEN,2013,518.23
11743,İZZET PAŞA,VEFA POYRAZ,2013,691.76
11744,İZZET PAŞA,YENİ YOL,2013,1555.88
11745,İZZET PAŞA,YILDIZ,2013,311.41
11746,İZZET PAŞA,ABİDE-İ HÜRRİYET,2012,7214.31
11747,İZZET PAŞA,AÇELYA,2012,288.88
11748,İZZET PAŞA,AKGÜL,2012,7214.31
11749,İZZET PAŞA,ARA,2012,480.73
11750,İZZET PAŞA,AVCI,2012,480.73
11751,İZZET PAŞA,AYAZMA YOLU,2012,641.71
11752,İZZET PAŞA,AYAZMA YOLU,2012,350
11753,İZZET PAŞA,AYDIN,2012,480.73
11754,İZZET PAŞA,BAŞAK,2012,480.73
11755,İZZET PAŞA,BUSE,2012,480.73
11756,İZZET PAŞA,CAMİ 2,2012,480.73
11757,İZZET PAŞA,ÇAM,2012,480.73
11758,İZZET PAŞA,ÇINAR 1,2012,641.71
11759,İZZET PAŞA,DENİZGÜLÜ,2012,480.73
11760,İZZET PAŞA,DENİZ,2012,480.73
11761,İZZET PAŞA,FIRIN ARKASI,2012,641.71
11762,İZZET PAŞA,FİLİZ,2012,480.73
11763,İZZET PAŞA,GÜL 3,2012,480.73
11764,İZZET PAŞA,GÜNEŞ 1,2012,288.88
11765,İZZET PAŞA,GÜRÜN,2012,801.59
11766,İZZET PAŞA,HUDUT,2012,480.73
11767,İZZET PAŞA,KAMELYA,2012,480.73
11768,İZZET PAŞA,KARDELEN,2012,480.73
11769,İZZET PAŞA,KOÇ,2012,480.73
11770,İZZET PAŞA,KUYU,2012,480.73
11771,İZZET PAŞA,LALE 1,2012,1002.26
11772,İZZET PAŞA,MANDIRA,2012,480.73
11773,İZZET PAŞA,OKUL ARKASI,2012,480.73
11774,İZZET PAŞA,ORKİDE,2012,480.73
11775,İZZET PAŞA,OTLUK,2012,480.73
11776,İZZET PAŞA,ÖLÇEK,2012,480.73
11777,İZZET PAŞA,PIRLANTA,2012,480.73
11778,İZZET PAŞA,RAFET AYIK,2012,288.88
11779,İZZET PAŞA,RÜZGAR,2012,480.73
11780,İZZET PAŞA,SEÇKİN,2012,480.73
11781,İZZET PAŞA,SUSAM,2012,480.73
11782,İZZET PAŞA,ŞEN,2012,480.73
11783,İZZET PAŞA,VEFA POYRAZ,2012,641.71
11784,İZZET PAŞA,YENİ YOL,2012,1443.3
11785,İZZET PAŞA,YILDIZ,2012,288.88
11786,İZZET PAŞA,ABİDE-İ HÜRRİYET,2011,6543
11787,İZZET PAŞA,AÇELYA,2011,262
11788,İZZET PAŞA,AKGÜL,2011,6543
11789,İZZET PAŞA,ARA,2011,436
11790,İZZET PAŞA,AVCI,2011,436
11791,İZZET PAŞA,AYAZMA YOLU,2011,582
11792,İZZET PAŞA,AYAZMA YOLU,2011,350
11793,İZZET PAŞA,AYDIN,2011,436
11794,İZZET PAŞA,BAŞAK,2011,436
11795,İZZET PAŞA,BUSE,2011,436
11796,İZZET PAŞA,CAMİ 2,2011,436
11797,İZZET PAŞA,ÇAM,2011,436
11798,İZZET PAŞA,ÇINAR 1,2011,582
11799,İZZET PAŞA,DENİZ,2011,436
11800,İZZET PAŞA,DENİZGÜLÜ,2011,436
11801,İZZET PAŞA,FIRIN ARKASI,2011,582
11802,İZZET PAŞA,FİLİZ,2011,436
11803,İZZET PAŞA,GÜL 3,2011,436
11804,İZZET PAŞA,GÜNEŞ 1,2011,262
11805,İZZET PAŞA,GÜRÜN,2011,727
11806,İZZET PAŞA,HUDUT,2011,436
11807,İZZET PAŞA,KAMELYA,2011,436
11808,İZZET PAŞA,KARDELEN,2011,436
11809,İZZET PAŞA,KOÇ,2011,436
11810,İZZET PAŞA,KUYU,2011,436
11811,İZZET PAŞA,LALE 1,2011,909
11812,İZZET PAŞA,MANDIRA,2011,436
11813,İZZET PAŞA,OKUL ARKASI,2011,436
11814,İZZET PAŞA,ORKİDE,2011,436
11815,İZZET PAŞA,OTLUK,2011,436
11816,İZZET PAŞA,ÖLÇEK,2011,436
11817,İZZET PAŞA,PIRLANTA,2011,436
11818,İZZET PAŞA,RAFET AYIK,2011,262
11819,İZZET PAŞA,RÜZGAR,2011,436
11820,İZZET PAŞA,SEÇKİN,2011,436
11821,İZZET PAŞA,SUSAM,2011,436
11822,İZZET PAŞA,ŞEN,2011,436
11823,İZZET PAŞA,VEFA POYRAZ,2011,582
11824,İZZET PAŞA,YENİ YOL,2011,1309
11825,İZZET PAŞA,YILDIZ,2011,262
11826,İZZET PAŞA,ABİDE-İ HÜRRİYET,2010,6300
11827,İZZET PAŞA,AÇELYA,2010,252
11828,İZZET PAŞA,AKGÜL,2010,6300
11829,İZZET PAŞA,ARA,2010,420
11830,İZZET PAŞA,AVCI,2010,420
11831,İZZET PAŞA,AYAZMA YOLU,2010,560
11832,İZZET PAŞA,AYAZMA YOLU,2010,350
11833,İZZET PAŞA,AYDIN,2010,420
11834,İZZET PAŞA,BAŞAK,2010,420
11835,İZZET PAŞA,BUSE,2010,420
11836,İZZET PAŞA,CAMİ 2,2010,420
11837,İZZET PAŞA,ÇAM,2010,420
11838,İZZET PAŞA,ÇINAR 1,2010,560
11839,İZZET PAŞA,DENİZ,2010,420
11840,İZZET PAŞA,DENİZGÜLÜ,2010,420
11841,İZZET PAŞA,FIRIN ARKASI,2010,560
11842,İZZET PAŞA,FİLİZ,2010,420
11843,İZZET PAŞA,GÜL 3,2010,420
11844,İZZET PAŞA,GÜNEŞ 1,2010,252
11845,İZZET PAŞA,GÜRÜN,2010,700
11846,İZZET PAŞA,HUDUT,2010,420
11847,İZZET PAŞA,KAMELYA,2010,420
11848,İZZET PAŞA,KARDELEN,2010,420
11849,İZZET PAŞA,KOÇ,2010,420
11850,İZZET PAŞA,KUYU,2010,420
11851,İZZET PAŞA,LALE 1,2010,875
11852,İZZET PAŞA,MANDIRA,2010,420
11853,İZZET PAŞA,OKUL ARKASI,2010,420
11854,İZZET PAŞA,ORKİDE,2010,420
11855,İZZET PAŞA,OTLUK,2010,420
11856,İZZET PAŞA,ÖLÇEK,2010,420
11857,İZZET PAŞA,PIRLANTA,2010,420
11858,İZZET PAŞA,RAFET AYIK,2010,252
11859,İZZET PAŞA,RÜZGAR,2010,420
11860,İZZET PAŞA,SEÇKİN,2010,420
11861,İZZET PAŞA,SUSAM,2010,420
11862,İZZET PAŞA,ŞEN,2010,420
11863,İZZET PAŞA,VEFA POYRAZ,2010,560
11864,İZZET PAŞA,YENİ YOL,2010,1260
11865,İZZET PAŞA,YILDIZ,2010,252
11866,İZZET PAŞA,ABİDE-İ HÜRRİYET,2009,1523.22
11867,İZZET PAŞA,AÇELYA,2009,96.99
11868,İZZET PAŞA,ARA,2009,96.99
11869,İZZET PAŞA,AVCI,2009,96.99
11870,İZZET PAŞA,AYAZMA YOLU,2009,96.99
11871,İZZET PAŞA,AYDIN,2009,74.17
11872,İZZET PAŞA,BAŞAK,2009,96.99
11873,İZZET PAŞA,CAMİ 2,2009,96.99
11874,İZZET PAŞA,ÇAM,2009,96.99
11875,İZZET PAŞA,ÇINAR 1,2009,96.99
11876,İZZET PAŞA,DENİZ,2009,96.99
11877,İZZET PAŞA,FIRIN ARKASI,2009,96.99
11878,İZZET PAŞA,FİLİZ,2009,96.99
11879,İZZET PAŞA,GÜL 3,2009,96.99
11880,İZZET PAŞA,GÜNEŞ 1,2009,74.17
11881,İZZET PAŞA,GÜRÜN,2009,96.99
11882,İZZET PAŞA,HUDUT,2009,96.99
11883,İZZET PAŞA,KARDELEN,2009,96.99
11884,İZZET PAŞA,KOÇ,2009,96.99
11885,İZZET PAŞA,KUYU,2009,96.99
11886,İZZET PAŞA,LALE 1,2009,193.97
11887,İZZET PAŞA,MANDIRA,2009,96.99
11888,İZZET PAŞA,OKUL ARKASI,2009,96.99
11889,İZZET PAŞA,ORKİDE,2009,96.99
11890,İZZET PAŞA,OTLUK,2009,96.99
11891,İZZET PAŞA,ÖLÇEK,2009,96.99
11892,İZZET PAŞA,PIRLANTA,2009,96.99
11893,İZZET PAŞA,RAFET AYIK,2009,74.17
11894,İZZET PAŞA,RÜZGAR,2009,96.99
11895,İZZET PAŞA,SEÇKİN,2009,74.17
11896,İZZET PAŞA,SUSAM,2009,96.99
11897,İZZET PAŞA,ŞEN,2009,96.99
11898,İZZET PAŞA,VEFA POYRAZ,2009,96.99
11899,İZZET PAŞA,YENİ YOL,2009,570.49
11900,İZZET PAŞA,YILDIZ,2009,74.17
11901,İZZET PAŞA,ABİDE-İ HÜRRİYET,2008,1437
11902,İZZET PAŞA,AÇELYA,2008,91.5
11903,İZZET PAŞA,ARA,2008,91.5
11904,İZZET PAŞA,AVCI,2008,91.5
11905,İZZET PAŞA,AYAZMA YOLU,2008,91.5
11906,İZZET PAŞA,AYDIN,2008,69.97
11907,İZZET PAŞA,BAŞAK,2008,91.5
11908,İZZET PAŞA,CAMİ 2,2008,91.5
11909,İZZET PAŞA,ÇAM,2008,91.5
11910,İZZET PAŞA,ÇINAR 1,2008,91.5
11911,İZZET PAŞA,DENİZ,2008,91.5
11912,İZZET PAŞA,FIRIN ARKASI,2008,91.5
11913,İZZET PAŞA,FİLİZ,2008,91.5
11914,İZZET PAŞA,GÜL 3,2008,91.5
11915,İZZET PAŞA,GÜNEŞ 1,2008,69.97
11916,İZZET PAŞA,GÜRÜN,2008,91.5
11917,İZZET PAŞA,HUDUT,2008,91.5
11918,İZZET PAŞA,KARDELEN,2008,91.5
11919,İZZET PAŞA,KOÇ,2008,91.5
11920,İZZET PAŞA,KUYU,2008,91.5
11921,İZZET PAŞA,LALE 1,2008,182.99
11922,İZZET PAŞA,MANDIRA,2008,91.5
11923,İZZET PAŞA,OKUL ARKASI,2008,91.5
11924,İZZET PAŞA,ORKİDE,2008,91.5
11925,İZZET PAŞA,OTLUK,2008,91.5
11926,İZZET PAŞA,ÖLÇEK,2008,91.5
11927,İZZET PAŞA,PIRLANTA,2008,91.5
11928,İZZET PAŞA,RAFET AYIK,2008,69.97
11929,İZZET PAŞA,RÜZGAR,2008,91.5
11930,İZZET PAŞA,SUSAM,2008,91.5
11931,İZZET PAŞA,ŞEN,2008,91.5
11932,İZZET PAŞA,VEFA POYRAZ,2008,91.5
11933,İZZET PAŞA,YENİ YOL,2008,538.2
11934,İZZET PAŞA,YILDIZ,2008,69.97
11935,İZZET PAŞA,ABİDE-İ HÜRRİYET,2007,1387.07
11936,İZZET PAŞA,AÇELYA,2007,88.32
11937,İZZET PAŞA,ARA,2007,88.32
11938,İZZET PAŞA,AVCI,2007,88.32
11939,İZZET PAŞA,AYAZMA YOLU,2007,88.32
11940,İZZET PAŞA,AYDIN,2007,67.54
11941,İZZET PAŞA,BAŞAK,2007,88.32
11942,İZZET PAŞA,CAMİ 2,2007,88.32
11943,İZZET PAŞA,ÇAM,2007,88.32
11944,İZZET PAŞA,ÇINAR 1,2007,88.32
11945,İZZET PAŞA,DENİZ,2007,88.32
11946,İZZET PAŞA,FIRIN ARKASI,2007,88.32
11947,İZZET PAŞA,FİLİZ,2007,88.32
11948,İZZET PAŞA,GÜL 3,2007,88.32
11949,İZZET PAŞA,GÜNEŞ 1,2007,67.54
11950,İZZET PAŞA,GÜRÜN,2007,88.32
11951,İZZET PAŞA,HUDUT,2007,88.32
11952,İZZET PAŞA,KARDELEN,2007,88.32
11953,İZZET PAŞA,KOÇ,2007,88.32
11954,İZZET PAŞA,KUYU,2007,88.32
11955,İZZET PAŞA,LALE 1,2007,176.63
11956,İZZET PAŞA,MANDIRA,2007,88.32
11957,İZZET PAŞA,OKUL ARKASI,2007,88.32
11958,İZZET PAŞA,ORKİDE,2007,88.32
11959,İZZET PAŞA,OTLUK,2007,88.32
11960,İZZET PAŞA,ÖLÇEK,2007,88.32
11961,İZZET PAŞA,PIRLANTA,2007,88.32
11962,İZZET PAŞA,RAFET AYIK,2007,67.54
11963,İZZET PAŞA,RÜZGAR,2007,88.32
11964,İZZET PAŞA,SUSAM,2007,88.32
11965,İZZET PAŞA,ŞEN,2007,88.32
11966,İZZET PAŞA,VEFA POYRAZ,2007,88.32
11967,İZZET PAŞA,YENİ YOL,2007,519.5
11968,İZZET PAŞA,YILDIZ,2007,67.54
11969,İZZET PAŞA,ABİDE-İ HÜRRİYET,2006,1335
11970,İZZET PAŞA,AÇELYA,2006,85
11971,İZZET PAŞA,ARA,2006,85
11972,İZZET PAŞA,AVCI,2006,85
11973,İZZET PAŞA,AYAZMA YOLU,2006,85
11974,İZZET PAŞA,AYDIN,2006,65
11975,İZZET PAŞA,BAŞAK,2006,85
11976,İZZET PAŞA,CAMİ 2,2006,85
11977,İZZET PAŞA,ÇAM,2006,85
11978,İZZET PAŞA,ÇINAR 1,2006,85
11979,İZZET PAŞA,DENİZ,2006,85
11980,İZZET PAŞA,FIRIN ARKASI,2006,85
11981,İZZET PAŞA,FİLİZ,2006,85
11982,İZZET PAŞA,GÜL 3,2006,85
11983,İZZET PAŞA,GÜNEŞ 1,2006,65
11984,İZZET PAŞA,GÜRÜN,2006,85
11985,İZZET PAŞA,HUDUT,2006,85
11986,İZZET PAŞA,KARDELEN,2006,85
11987,İZZET PAŞA,KOÇ,2006,85
11988,İZZET PAŞA,KUYU,2006,85
11989,İZZET PAŞA,LALE 1,2006,170
11990,İZZET PAŞA,MANDIRA,2006,85
11991,İZZET PAŞA,OKUL ARKASI,2006,85
11992,İZZET PAŞA,ORKİDE,2006,85
11993,İZZET PAŞA,OTLUK,2006,85
11994,İZZET PAŞA,ÖLÇEK,2006,85
11995,İZZET PAŞA,PIRLANTA,2006,85
11996,İZZET PAŞA,RAFET AYIK,2006,65
11997,İZZET PAŞA,RÜZGAR,2006,85
11998,İZZET PAŞA,SUSAM,2006,85
11999,İZZET PAŞA,ŞEN,2006,85
12000,İZZET PAŞA,VEFA POYRAZ,2006,85
12001,İZZET PAŞA,YENİ YOL,2006,500
12002,İZZET PAŞA,YILDIZ,2006,65
12003,KAPTANPAŞA,"2152 ADA, 176 PARSEL",2020,22409.02
12004,KAPTANPAŞA,"2152 ADA, 179 PARSEL",2020,22409.02
12005,KAPTANPAŞA,"2152 ADA, 186 PARSEL",2020,22409.02
12006,KAPTANPAŞA,BAHÇECİK,2020,17927.22
12007,KAPTANPAŞA,BAHÇECİK,2020,1792.73
12008,KAPTANPAŞA,DARÜLACEZE,2020,17927.22
12009,KAPTANPAŞA,DARÜLACEZE,2020,7320.28
12010,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2020,5228.77
12011,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2020,16749.99
12012,KAPTANPAŞA,HASTANE YANI,2020,1792.73
12013,KAPTANPAŞA,HASTANE YANI,2020,17927.22
12014,KAPTANPAŞA,İDİL,2020,3286.66
12015,KAPTANPAŞA,İETT BLOKLARI,2020,3734.84
12016,KAPTANPAŞA,PERPA,2020,7320.28
12017,KAPTANPAŞA,PİYALEPAŞA BULVARI,2020,17927.22
12018,KAPTANPAŞA,PİYALEPAŞA BULVARI,2020,5228.77
12019,KAPTANPAŞA,PİYALEPAŞA BULVARI,2020,7320.28
12020,KAPTANPAŞA,PİYALEPAŞA BULVARI,2020,22409.02
12021,KAPTANPAŞA,"2152 ADA, 176 PARSEL",2019,20135.7
12022,KAPTANPAŞA,"2152 ADA, 179 PARSEL",2019,20135.7
12023,KAPTANPAŞA,"2152 ADA, 186 PARSEL",2019,20135.7
12024,KAPTANPAŞA,BAHÇECİK,2019,16108.56
12025,KAPTANPAŞA,BAHÇECİK,2019,1610.86
12026,KAPTANPAŞA,DARÜLACEZE,2019,16108.56
12027,KAPTANPAŞA,DARÜLACEZE,2019,6577.66
12028,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2019,4698.33
12029,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2019,15050.76
12030,KAPTANPAŞA,HASTANE YANI,2019,16108.56
12031,KAPTANPAŞA,HASTANE YANI,2019,1610.86
12032,KAPTANPAŞA,İDİL,2019,2953.24
12033,KAPTANPAŞA,İETT BLOKLARI,2019,3355.95
12034,KAPTANPAŞA,PERPA,2019,6577.66
12035,KAPTANPAŞA,PİYALEPAŞA BULVARI,2019,6577.66
12036,KAPTANPAŞA,PİYALEPAŞA BULVARI,2019,20135.7
12037,KAPTANPAŞA,PİYALEPAŞA BULVARI,2019,4698.33
12038,KAPTANPAŞA,PİYALEPAŞA BULVARI,2019,16108.56
12039,KAPTANPAŞA,"2152 ADA, 176 PARSEL",2018,18000
12040,KAPTANPAŞA,"2152 ADA, 179 PARSEL",2018,18000
12041,KAPTANPAŞA,"2152 ADA, 186 PARSEL",2018,18000
12042,KAPTANPAŞA,BAHÇECİK,2018,1440
12043,KAPTANPAŞA,BAHÇECİK,2018,14400
12044,KAPTANPAŞA,DARÜLACEZE,2018,14400
12045,KAPTANPAŞA,DARÜLACEZE,2018,5880
12046,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2018,4200
12047,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2018,13454.4
12048,KAPTANPAŞA,HASTANE YANI,2018,1440
12049,KAPTANPAŞA,HASTANE YANI,2018,14400
12050,KAPTANPAŞA,İDİL,2018,2640
12051,KAPTANPAŞA,İETT BLOKLARI,2018,3000
12052,KAPTANPAŞA,PERPA,2018,5880
12053,KAPTANPAŞA,PİYALEPAŞA BULVARI,2018,4200
12054,KAPTANPAŞA,PİYALEPAŞA BULVARI,2018,5880
12055,KAPTANPAŞA,PİYALEPAŞA BULVARI,2018,18000
12056,KAPTANPAŞA,PİYALEPAŞA BULVARI,2018,14400
12057,KAPTANPAŞA,"2152 ADA, 176 PARSEL",2017,16818.29
12058,KAPTANPAŞA,"2152 ADA, 179 PARSEL",2017,16818.29
12059,KAPTANPAŞA,"2152 ADA, 186 PARSEL",2017,16818.29
12060,KAPTANPAŞA,BAHÇECİK,2017,13454.62
12061,KAPTANPAŞA,BAHÇECİK,2017,1345.46
12062,KAPTANPAŞA,DARÜLACEZE,2017,13454.62
12063,KAPTANPAŞA,DARÜLACEZE,2017,5493.98
12064,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2017,3924.28
12065,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2017,8969.75
12066,KAPTANPAŞA,HASTANE YANI,2017,13454.62
12067,KAPTANPAŞA,HASTANE YANI,2017,1345.46
12068,KAPTANPAŞA,İDİL,2017,2466.68
12069,KAPTANPAŞA,İETT BLOKLARI,2017,2803.06
12070,KAPTANPAŞA,PERPA,2017,5493.98
12071,KAPTANPAŞA,PİYALEPAŞA BULVARI,2017,3924.28
12072,KAPTANPAŞA,PİYALEPAŞA BULVARI,2017,16818.29
12073,KAPTANPAŞA,PİYALEPAŞA BULVARI,2017,13454.62
12074,KAPTANPAŞA,PİYALEPAŞA BULVARI,2017,5493.98
12075,KAPTANPAŞA,"2152 ADA, 176 PARSEL",2016,16197.91
12076,KAPTANPAŞA,"2152 ADA, 179 PARSEL",2016,16197.91
12077,KAPTANPAŞA,"2152 ADA, 186 PARSEL",2016,16197.91
12078,KAPTANPAŞA,BAHÇECİK,2016,1295.83
12079,KAPTANPAŞA,BAHÇECİK,2016,12958.32
12080,KAPTANPAŞA,DARÜLACEZE,2016,12958.32
12081,KAPTANPAŞA,DARÜLACEZE,2016,5291.32
12082,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2016,8638.88
12083,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2016,3779.52
12084,KAPTANPAŞA,HASTANE YANI,2016,1295.83
12085,KAPTANPAŞA,HASTANE YANI,2016,12958.32
12086,KAPTANPAŞA,İDİL,2016,2375.69
12087,KAPTANPAŞA,İETT BLOKLARI,2016,2699.66
12088,KAPTANPAŞA,PERPA,2016,5291.32
12089,KAPTANPAŞA,PİYALEPAŞA BULVARI,2016,16197.91
12090,KAPTANPAŞA,PİYALEPAŞA BULVARI,2016,3779.52
12091,KAPTANPAŞA,PİYALEPAŞA BULVARI,2016,5291.32
12092,KAPTANPAŞA,PİYALEPAŞA BULVARI,2016,12958.32
12093,KAPTANPAŞA,"2152 ADA, 176 PARSEL",2015,15758.25
12094,KAPTANPAŞA,"2152 ADA, 179 PARSEL",2015,15758.25
12095,KAPTANPAŞA,"2152 ADA, 186 PARSEL",2015,15758.25
12096,KAPTANPAŞA,BAHÇECİK,2015,1260.66
12097,KAPTANPAŞA,BAHÇECİK,2015,12606.6
12098,KAPTANPAŞA,DARÜLACEZE,2015,12606.6
12099,KAPTANPAŞA,DARÜLACEZE,2015,5147.7
12100,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2015,8404.4
12101,KAPTANPAŞA,HALİT ZİYA TÜRKKAN,2015,3676.93
12102,KAPTANPAŞA,HASTANE YANI,2015,12606.6
12103,KAPTANPAŞA,HASTANE YANI,2015,1260.66
12104,KAPTANPAŞA,İDİL,2015,2311.21
12105,KAPTANPAŞA,İETT BLOKLARI,2015,2626.38
12106,KAPTANPAŞA,PERPA,2015,5147.7
12107,KAPTANPAŞA,PİYALEPAŞA BULVARI,2015,3676.93
12108,KAPTANPAŞA,PİYALEPAŞA BULVARI,2015,5147.7
